"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"34077-23248","SG","RJ","RJ Hunter","Hunter","7.3","5","3500","MIA@BOS","BOS","MIA","","","","",""
"34077-84691","SG","Shake","Shake Milton","Milton","9.326666259765625","15","3500","PHI@DAL","PHI","DAL","","","","",""
"34077-84695","SG","Gary","Gary Trent Jr.","Trent Jr.","2.546153728778546","13","3500","POR@MIN","POR","MIN","","","","",""
"34077-84694","SG","Bruce","Bruce Brown","Brown","11.452940996955423","68","3500","DET@IND","DET","IND","","","","",""
"34077-84698","SF","Dzanan","Dzanan Musa","Musa","3.0374999046325684","8","3500","MIL@BKN","BKN","MIL","","","","",""
"34077-84708","C","Robert","Robert Williams III","Williams III","9.759999593098959","30","3500","MIA@BOS","BOS","MIA","","","","",""
"34077-84711","SG","Grayson","Grayson Allen","Allen","5.157575665098248","33","3500","CHA@UTA","UTA","CHA","","","","",""
"34077-84713","SG","Svi","Svi Mykhailiuk","Mykhailiuk","6.088095165434337","42","3500","DET@IND","DET","IND","","","","",""
"34077-84717","SG","Anfernee","Anfernee Simons","Simons","2.4352942074046418","17","3500","POR@MIN","POR","MIN","","","","",""
"34077-42733","SG","David","David Nwaba","Nwaba","14.713043212890625","46","3500","CLE@PHO","CLE","PHO","","","","",""
"34077-9454","C","Zaza","Zaza Pachulia","Pachulia","12.206349206349206","63","3500","DET@IND","DET","IND","","","","",""
"34077-84718","PF","Alize","Alize Johnson","Johnson","1.5500000317891438","12","3500","DET@IND","IND","DET","","","","",""
"34077-84720","SF","Melvin","Melvin Frazier Jr.","Frazier Jr.","2.5","9","3500","ORL@TOR","ORL","TOR","","","","",""
"34077-84723","SG","Khyri","Khyri Thomas","Thomas","5.375","24","3500","DET@IND","DET","IND","","","","",""
"34077-84725","PF","Kostas","Kostas Antetokounmpo","Antetokounmpo","4.099999904632568","2","3500","PHI@DAL","DAL","PHI","","","","",""
"34077-84726","PF","Ray","Ray Spalding","Spalding","5.477777693006727","9","3500","CLE@PHO","PHO","CLE","","","","",""
"34077-23800","SF","Glenn","Glenn Robinson III","Robinson III","7.4186046511627906","43","3500","DET@IND","DET","IND","","","","",""
"34077-23801","SG","Nik","Nik Stauskas","Stauskas","10.529687881469727","64","3500","CLE@PHO","CLE","PHO","","","","",""
"34077-84730","SG","J.P.","J.P. Macura","Macura","9.399999618530273","1","3500","CHA@UTA","CHA","UTA","","","","",""
"34077-23810","SF","Jaron","Jaron Blossomgame","Blossomgame","10.559259485315394","27","3500","CLE@PHO","CLE","PHO","","","","",""
"34077-9475","PG","Derrick","Derrick Rose","Rose","28.666666666666668","51","3500","POR@MIN","MIN","POR","O","Elbow","","",""
"34077-55055","PG","Dante","Dante Exum","Exum","12.847618466331845","42","3500","CHA@UTA","UTA","CHA","O","Knee","","",""
"34077-40208","PG","Raul","Raul Neto","Neto","11.417143031529017","35","3500","CHA@UTA","UTA","CHA","GTD","Concussion","","",""
"34077-55057","C","Jusuf","Jusuf Nurkic","Nurkic","37.86250135633681","72","3500","POR@MIN","POR","MIN","O","Lower leg","","",""
"34077-16658","PG","Kalin","Kalin Lucas","Lucas","7.099999904632568","1","3500","DET@IND","DET","IND","","","","",""
"34077-9506","SG","JR","JR Smith","Smith","14.37272782759233","11","3500","CLE@PHO","CLE","PHO","O","Not injury related","","",""
"34077-58658","SG","Patrick","Patrick McCaw","McCaw","8.037931244948815","29","3500","ORL@TOR","TOR","ORL","O","Thumb","","",""
"34077-48940","SF","Wes","Wes Iwundu","Iwundu","11.144444056919642","63","3500","ORL@TOR","ORL","TOR","","","","",""
"34077-15669","PF","Meyers","Meyers Leonard","Leonard","12.437931455414871","58","3500","POR@MIN","POR","MIN","","","","",""
"34077-82743","SG","Walter","Walter Lemon Jr.","Lemon Jr.","46.79999923706055","1","3500","CHI@NY","CHI","NY","","","","",""
"34077-85309","PG","Daryl","Daryl Macon","Macon","1.2","5","3500","PHI@DAL","DAL","PHI","","","","",""
"34077-40255","SG","Davon","Davon Reed","Reed","1.1749999523162842","8","3500","DET@IND","IND","DET","","","","",""
"34077-20805","SG","Troy","Troy Daniels","Daniels","9.967391304347826","46","3500","CLE@PHO","PHO","CLE","","","","",""
"34077-20806","SG","Treveon","Treveon Graham","Graham","11.338709677419354","31","3500","MIL@BKN","BKN","MIL","","","","",""
"34077-17230","SG","Langston","Langston Galloway","Galloway","13.95405372413429","74","3500","DET@IND","DET","IND","GTD","Illness","","",""
"34077-18256","SF","Doug","Doug McDermott","McDermott","10.384722391764322","72","3500","DET@IND","IND","DET","","","","",""
"34077-63826","C","Boban","Boban Marjanovic","Marjanovic","14.673076923076923","52","3500","PHI@DAL","PHI","DAL","","","","",""
"34077-84830","SG","Jared","Jared Terrell","Terrell","3.6636362942782315","11","3500","POR@MIN","MIN","POR","","","","",""
"34077-84833","PF","Ryan","Ryan Broekhoff","Broekhoff","6.462162327122044","37","3500","PHI@DAL","DAL","PHI","","","","",""
"34077-9570","C","Pau","Pau Gasol","Gasol","13.47999979654948","30","3500","MIL@BKN","MIL","BKN","O","Ankle","","",""
"34077-40819","PF","Jarell","Jarell Martin","Martin","5.902631659256785","38","3500","ORL@TOR","ORL","TOR","","","","",""
"34077-9589","PF","Udonis","Udonis Haslem","Haslem","2.299999952316284","8","3500","MIA@BOS","MIA","BOS","","","","",""
"34077-66424","C","Justin","Justin Patton","Patton","7.566666920979817","3","3500","PHI@DAL","PHI","DAL","","","","",""
"34077-18811","PF","Malcolm","Malcolm Miller","Miller","5.112500190734863","8","3500","ORL@TOR","TOR","ORL","","","","",""
"34077-15744","SG","Rodney","Rodney McGruder","McGruder","16.003174796937003","63","3500","MIA@BOS","MIA","BOS","O","Knee","","",""
"34077-18821","SF","Jonathon","Jonathon Simmons","Simmons","13.139623102152123","53","3500","PHI@DAL","PHI","DAL","","","","",""
"34077-58247","PG","Isaiah","Isaiah Whitehead","Whitehead","10.449999809265137","16","3500","DET@IND","DET","IND","","","","",""
"34077-95117","SF","Deng","Deng Adel","Adel","4.056250095367432","16","3500","CLE@PHO","CLE","PHO","","","","",""
"34077-15758","SF","Michael","Michael Kidd-Gilchrist","Kidd-Gilchrist","15.52000020345052","60","3500","CHA@UTA","CHA","UTA","","","","",""
"34077-9615","SG","Courtney","Courtney Lee","Lee","7.900000210466056","29","3500","PHI@DAL","DAL","PHI","","","","",""
"34077-66455","PF","Henry","Henry Ellenson","Ellenson","11.599999564034599","14","3500","CHI@NY","NY","CHI","","","","",""
"34077-58270","PG","Edmond","Edmond Sumner","Sumner","5.625","20","3500","DET@IND","IND","DET","","","","",""
"34077-18338","SF","Royce","Royce O'Neale","O'Neale","13.522367778577303","76","3500","CHA@UTA","UTA","CHA","","","","",""
"34077-80805","SG","Markelle","Markelle Fultz","Fultz","19.394736842105264","19","3500","ORL@TOR","ORL","TOR","O","Shoulder","","",""
"34077-80813","PG","Frank","Frank Ntilikina","Ntilikina","14.172093591024709","43","3500","CHI@NY","NY","CHI","O","Groin","","",""
"34077-9647","SF","Thabo","Thabo Sefolosha","Sefolosha","9.063636086203836","44","3500","CHA@UTA","UTA","CHA","","","","",""
"34077-80816","SG","Malik","Malik Monk","Monk","14.531342919193097","67","3500","CHA@UTA","CHA","UTA","","","","",""
"34077-80818","PF","TJ","TJ Leaf","Leaf","7.4245283018867925","53","3500","DET@IND","IND","DET","","","","",""
"34077-80823","C","Tony","Tony Bradley","Bradley","2.5999999046325684","1","3500","CHA@UTA","UTA","CHA","","","","",""
"34077-58295","PF","D.J.","D.J. Wilson","Wilson","13.662790697674419","43","3500","MIL@BKN","MIL","BKN","","","","",""
"34077-48570","PF","Isaiah","Isaiah Hicks","Hicks","2.5","1","3500","CHI@NY","NY","CHI","","","","",""
"34077-101311","SF","Bonzie","Bonzie Colson","Colson","10.05999984741211","5","3500","MIL@BKN","MIL","BKN","","","","",""
"34077-9677","SF","Jared","Jared Dudley","Dudley","11.5345458984375","55","3500","MIL@BKN","BKN","MIL","","","","",""
"34077-9678","PF","Channing","Channing Frye","Frye","6.669697154651988","33","3500","CLE@PHO","CLE","PHO","","","","",""
"34077-16335","SF","John","John Jenkins","Jenkins","5.354999923706055","20","3500","CHI@NY","NY","CHI","","","","",""
"34077-48598","SF","Semi","Semi Ojeleye","Ojeleye","5.951923076923077","52","3500","MIA@BOS","BOS","MIA","","","","",""
"34077-85463","PG","Joe","Joe Chealey","Chealey","3.5","1","3500","CHA@UTA","CHA","UTA","GTD","Undisclosed","","",""
"34077-18393","PG","T.J.","T.J. McConnell","McConnell","16.754286411830357","70","3500","PHI@DAL","PHI","DAL","","","","",""
"34077-85467","PF","Yante","Yante Maten","Maten","0","0","3500","MIA@BOS","MIA","BOS","","","","",""
"34077-16859","SF","Lance","Lance Thomas","Thomas","9.162790697674419","43","3500","CHI@NY","NY","CHI","","","","",""
"34077-9702","PG","Tony","Tony Parker","Parker","16.948213849748885","56","3500","CHA@UTA","CHA","UTA","","","","",""
"34077-15846","SG","Tim","Tim Hardaway Jr.","Hardaway Jr.","27.075384990985576","65","3500","PHI@DAL","DAL","PHI","O","Lower leg","","",""
"34077-17384","C","Kyle","Kyle O'Quinn","O'Quinn","10.073809669131325","42","3500","DET@IND","IND","DET","","","","",""
"34077-9712","PG","Jose","Jose Calderon","Calderon","7.90625","48","3500","DET@IND","DET","IND","","","","",""
"34077-16368","PF","Mike","Mike Scott","Scott","11.891891891891891","74","3500","PHI@DAL","PHI","DAL","","","","",""
"34077-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","17.75789441560444","76","3500","PHI@DAL","DAL","PHI","","","","",""
