"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"34071-38004","C","Austin","Austin Hedges","Hedges","4.5","2","2000","ARI@SDP","SDP","ARI","","","","",""
"34071-13436","C","Max","Max Stassi","Stassi","0","1","2000","HOU@TEX","HOU","TEX","","","","",""
"34071-12428","C","Erik","Erik Kratz","Kratz","6","1","2000","SFG@LOS","SFG","LOS","","","","",""
"34071-73871","C","Carson","Carson Kelly","Kelly","4.75","2","2000","ARI@SDP","ARI","SDP","","","","",""
"34071-5282","C","Jeff","Jeff Mathis","Mathis","0","1","2000","HOU@TEX","TEX","HOU","","","","",""
"34071-12475","OF","Peter","Peter Bourjos","Bourjos","0","2","2000","LAA@SEA","LAA","SEA","","","","",""
"34071-83191","C","Austin","Austin Wynns","Wynns","5.4928570701962425","42","2000","BAL@TOR","BAL","TOR","IL","Oblique","","",""
"34071-5373","OF","Ichiro","Ichiro Suzuki","Suzuki","1.5","2","2000","LAA@SEA","SEA","LAA","","","","",""
"34071-79113","C","Francisco","Francisco Mejia","Mejia","0","1","2000","ARI@SDP","SDP","ARI","","","","",""
"34071-13593","OF","Keon","Keon Broxton","Broxton","0","2","2000","NYM@MIA","NYM","MIA","","","","",""
"34071-79156","2B","David","David Fletcher","Fletcher","3.0999999046325684","2","2000","LAA@SEA","LAA","SEA","","","","",""
"34071-21815","OF","Socrates","Socrates Brito","Brito","2.4624999364217124","24","2000","ARI@SDP","SDP","ARI","","","","",""
"34071-38223","OF","Travis","Travis Jankowski","Jankowski","7.021367521367521","117","2000","ARI@SDP","SDP","ARI","IL","Wrist","","",""
"34071-5473","OF","Gerardo","Gerardo Parra","Parra","4","3","2000","SFG@LOS","SFG","LOS","","","","",""
"34071-79204","SS","Richie","Richie Martin","Martin","6.099999904632568","2","2000","BAL@TOR","BAL","TOR","","","","",""
"34071-38247","SS","Hanser","Hanser Alberto","Alberto","3","1","2000","BAL@TOR","BAL","TOR","","","","",""
"34071-38249","OF","Steven","Steven Souza Jr.","Souza Jr.","7.843055725097656","72","2000","ARI@SDP","ARI","SDP","IL","Knee","","",""
"34071-101753","3B","Dylan","Dylan Moore","Moore","2.4","5","2000","LAA@SEA","SEA","LAA","","","","",""
"34071-79236","2B","Drew","Drew Jackson","Jackson","0","2","2000","BAL@TOR","BAL","TOR","","","","",""
"34071-38282","1B","Daniel","Daniel Vogelbach","Vogelbach","1.5","2","2000","LAA@SEA","SEA","LAA","","","","",""
"34071-101796","OF","Braden","Braden Bishop","Bishop","0","1","2000","LAA@SEA","SEA","LAA","","","","",""
"34071-79271","SS","Richard","Richard Urena","Urena","3","1","2000","BAL@TOR","TOR","BAL","","","","",""
"34071-65991","C","Pedro","Pedro Severino","Severino","4.432856968470982","70","2000","BAL@TOR","BAL","TOR","","","","",""
"34071-101848","OF","Scott","Scott Heineman","Heineman","0","0","2000","HOU@TEX","TEX","HOU","IL","Shoulder","","",""
"34071-84471","OF","Nick","Nick Martini","Martini","7.5763638583096595","55","2000","BOS@OAK","OAK","BOS","IL","Knee","","",""
"34071-96764","OF","Jonathan","Jonathan Davis","Davis","2.5799999237060547","20","2000","BAL@TOR","TOR","BAL","IL","Ankle","","",""
"34071-101910","1B","Connor","Connor Joe","Joe","1","3","2000","SFG@LOS","SFG","LOS","","","","",""
"34071-53837","3B","Marco","Marco Hernandez","Hernandez","0","0","2000","BOS@OAK","BOS","OAK","IL","Shoulder","","",""
"34071-13917","OF","Juan","Juan Lagares","Lagares","0","2","2000","NYM@MIA","NYM","MIA","","","","",""
"34071-13966","3B","Kyle","Kyle Seager","Seager","8.460645318800402","155","2000","LAA@SEA","SEA","LAA","IL","Hand","","",""
"34071-82581","OF","Michael","Michael Hermosillo","Hermosillo","3.1580645653509323","31","2000","LAA@SEA","LAA","SEA","IL","Groin","","",""
"34071-21166","OF","Michael","Michael Reed","Reed","0","3","2000","SFG@LOS","SFG","LOS","","","","",""
"34071-82616","SS","Luis","Luis Guillorme","Guillorme","3.0085715157645088","35","2000","NYM@MIA","NYM","MIA","","","","",""
"34071-14018","C","John Ryan","John Ryan Murphy","Murphy","0","2","2000","ARI@SDP","ARI","SDP","","","","",""
"34071-38595","C","Blake","Blake Swihart","Swihart","3.0999999046325684","2","2000","BOS@OAK","BOS","OAK","","","","",""
"34071-17145","3B","Greg","Greg Garcia","Garcia","6","1","2000","ARI@SDP","SDP","ARI","","","","",""
"34071-17151","OF","Dalton","Dalton Pompey","Pompey","1.8","5","2000","BAL@TOR","TOR","BAL","IL","Concussion","","",""
"34071-52995","C","Luke","Luke Maile","Maile","6.199999809265137","1","2000","BAL@TOR","TOR","BAL","","","","",""
"34071-5904","1B","Chris","Chris Davis","Davis","0","1","2000","BAL@TOR","BAL","TOR","","","","",""
"34071-68471","OF","Tony","Tony Kemp","Kemp","6.099999904632568","2","2000","HOU@TEX","HOU","TEX","","","","",""
"34071-5037","C","Nick","Nick Hundley","Hundley","1","3","2000","BOS@OAK","OAK","BOS","","","","",""
"34071-13238","C","Josh","Josh Phegley","Phegley","1.5499999523162842","4","2000","BOS@OAK","OAK","BOS","","","","",""
"34071-68538","SS","Franklin","Franklin Barreto","Barreto","0","1","2000","BOS@OAK","OAK","BOS","","","","",""
"34071-52156","OF","Rosell","Rosell Herrera","Herrera","4.166666666666667","3","2000","NYM@MIA","MIA","NYM","","","","",""
"34071-52157","C","Tom","Tom Murphy","Murphy","9","1","2000","LAA@SEA","SEA","LAA","","","","",""
"34071-52161","3B","Rio","Rio Ruiz","Ruiz","7.849999904632568","2","2000","BAL@TOR","BAL","TOR","","","","",""
"34071-81869","C","Chad","Chad Wallach","Wallach","15.199999809265137","1","2000","NYM@MIA","MIA","NYM","","","","",""
"34071-80848","C","Victor","Victor Caratini","Caratini","4.653947529039885","76","2000","CHC@ATL","CHC","ATL","","","","",""
"34071-38867","2B","Devon","Devon Travis","Travis","7.516504972883799","103","2000","BAL@TOR","TOR","BAL","IL","Knee","","",""
"34071-80852","2B","Ildemaro","Ildemaro Vargas","Vargas","0","2","2000","ARI@SDP","ARI","SDP","","","","",""
"34071-5104","3B","Pablo","Pablo Sandoval","Sandoval","2","3","2000","SFG@LOS","SFG","LOS","","","","",""
"34071-103223","P","David","David McKay","McKay","0","0","0","LAA@SEA","SEA","LAA","","","","",""
